0	0.000
10	0.719
20	1.517
30	2.136
40	2.651
50	3.301
60	3.696
70	4.030
80	4.336
90	4.603
100	4.766
110	4.839
120	4.880
130	4.919
140	4.957
150	4.995
160	5.036
170	5.060
180	5.106
190	5.153
200	5.199
210	5.249
220	5.303
230	5.382
240	5.561
250	5.848
260	6.000
270	6.079
280	6.114
290	6.134
300	6.139
310	6.144
320	6.143
330	6.177
340	6.220
350	6.257
360	6.312
370	6.366
380	6.413
390	6.465
400	6.519

