0	0.423
10	0.311
20	0.450
30	0.562
40	0.661
50	0.751
60	0.835
70	0.913
80	1.000
90	1.065
100	1.105
110	1.132
120	1.159
130	1.188
140	1.219
150	1.251
160	1.282
170	1.314
180	1.347
190	1.382
200	1.416
210	1.450
220	1.481
230	1.513
240	1.542
250	1.570
260	1.596
270	1.621
280	1.646
290	1.671
300	1.696
310	1.720
320	1.745
330	1.770
340	1.795
350	1.820
360	1.846
370	1.871
380	1.896
390	1.921
400	1.947

