0	0.454
10	0.316
20	0.470
30	0.596
40	0.708
50	0.809
60	0.902
70	0.989
80	1.081
90	1.170
100	1.232
110	1.276
120	1.318
130	1.363
140	1.412
150	1.461
160	1.510
170	1.556
180	1.598
190	1.639
200	1.678
210	1.716
220	1.752
230	1.788
240	1.824
250	1.860
260	1.897
270	1.933
280	1.970
290	2.009
300	2.049
310	2.089
320	2.131
330	2.175
340	2.221
350	2.267
360	2.316
370	2.367
380	2.420
390	2.473
400	2.529

