0	0.418
10	0.323
20	0.473
30	0.599
40	0.710
50	0.813
60	0.909
70	0.998
80	1.093
90	1.176
100	1.225
110	1.257
120	1.288
130	1.319
140	1.351
150	1.382
160	1.414
170	1.446
180	1.478
190	1.512
200	1.546
210	1.579
220	1.612
230	1.644
240	1.674
250	1.702
260	1.730
270	1.756
280	1.782
290	1.809
300	1.836
310	1.863
320	1.891
330	1.919
340	1.949
350	1.979
360	2.011
370	2.043
380	2.076
390	2.109
400	2.143

