0	0.449
10	0.335
20	0.491
30	0.618
40	0.727
50	0.825
60	0.914
70	0.993
80	1.076
90	1.142
100	1.186
110	1.218
120	1.242
130	1.266
140	1.290
150	1.315
160	1.341
170	1.368
180	1.396
190	1.425
200	1.454
210	1.481
220	1.506
230	1.530
240	1.551
250	1.572
260	1.591
270	1.610
280	1.629
290	1.648
300	1.668
310	1.687
320	1.707
330	1.727
340	1.747
350	1.768
360	1.790
370	1.811
380	1.833
390	1.855
400	1.879

