0	0.423
10	0.429
20	0.770
30	1.058
40	1.307
50	1.527
60	1.723
70	1.897
80	2.053
90	2.214
100	2.343
110	2.414
120	2.460
130	2.506
140	2.552
150	2.599
160	2.644
170	2.687
180	2.725
190	2.757
200	2.785
210	2.811
220	2.834
230	2.857
240	2.879
250	2.903
260	2.926
270	2.949
280	2.974
290	3.006
300	3.071
310	3.159
320	3.280
330	3.432
340	3.702
350	4.059
360	4.408
370	4.731
380	5.059
390	5.608
400	6.213

