0	0.406
10	0.635
20	1.044
30	1.378
40	1.664
50	1.917
60	2.139
70	2.338
80	2.517
90	2.684
100	2.818
110	2.892
120	2.921
130	2.945
140	2.969
150	2.994
160	3.020
170	3.049
180	3.080
190	3.113
200	3.149
210	3.186
220	3.224
230	3.262
240	3.300
250	3.340
260	3.385
270	3.433
280	3.481
290	3.530
300	3.581
310	3.636
320	3.691
330	3.747
340	3.807
350	3.862
360	3.911
370	3.993
380	4.082
390	4.169
400	4.257

