0	0.0000
10	1.7031
20	3.3071
30	4.6420
40	5.7839
50	6.8412
60	8.0818
70	9.2249
80	9.8840
90	10.4878
100	11.0477
110	11.6317
120	12.4054
130	13.5296
140	14.7764
150	16.1431
160	17.5813
170	19.0382
180	20.6088
190	22.1007
200	23.6220
210	25.0889
220	26.5548
230	27.9000
240	29.2049
250	30.4687
260	31.6860
270	32.8711
280	33.8630
290	34.8504
300	35.8718
310	36.7930
320	37.6355
330	38.5013
340	39.1739
350	39.7249
360	40.3572
370	41.1613
380	41.9957
390	42.8383
400	43.5359
