5	0.12291
10	0.191
15	0.258
20	0.3181
25	0.3728
30	0.4226
35	0.4685
40	0.511
45	0.5506
50	0.5877
55	0.6233
60	0.6821
65	0.7177
70	0.7251
75	0.7287
80	0.7314
85	0.7339
90	0.7362
95	0.7387
100	0.7412
105	0.7439
110	0.7466
115	0.7492
120	0.7521
125	0.7549
130	0.7589
135	0.7628
140	0.767
145	0.7713
150	0.7754
155	0.7801
160	0.7844
165	0.7901
170	0.7962
175	0.8034
180	0.8106
185	0.8188
190	0.8281
195	0.8347
200	0.8428
