5	0.1221
10	0.1938
15	0.2629
20	0.3244
25	0.3799
30	0.4302
35	0.4766
40	0.5196
45	0.5595
50	0.5968
55	0.6323
60	0.6876
65	0.7233
70	0.73
75	0.7344
80	0.7379
85	0.7412
90	0.7442
95	0.7468
100	0.7491
105	0.7511
110	0.753
115	0.7548
120	0.7568
125	0.7586
130	0.7609
135	0.7623
140	0.764
145	0.7646
150	0.7659
155	0.7671
160	0.7678
165	0.7691
170	0.7703
175	0.7716
180	0.7729
185	0.7741
190	0.7754
195	0.7767
200	0.7779
