5	0.17757
10	0.3197
15	0.456
20	0.5826
25	0.6991
30	0.8052
35	0.9034
40	0.9946
45	1.0795
50	1.159
55	1.2345
60	1.3473
65	1.4306
70	1.4415
75	1.4471
80	1.4514
85	1.4552
90	1.4588
95	1.4622
100	1.4655
105	1.4687
110	1.4715
115	1.4746
120	1.4775
125	1.4802
130	1.483
135	1.4856
140	1.4885
145	1.4913
150	1.494
155	1.4968
160	1.4995
165	1.5025
170	1.5055
175	1.5082
180	1.5111
185	1.5138
190	1.5168
195	1.5197
200	1.5223
